name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Nicolaus Copernicus University,866,n/a,n/a,n/a,n/a,n/a,387,41.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Novosibirsk State Technical University,867,n/a,n/a,n/a,n/a,n/a,573,25.2,n/a,n/a,n/a,n/a,266,53.9,n/a,n/a,n/a,n/a,n/a,n/a
Ohio University,868,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Padjadjaran (UNPAD),869,n/a,n/a,n/a,n/a,n/a,531,27.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Perm State National Research University,870,n/a,n/a,n/a,n/a,n/a,307,51.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Católica de Valparaíso,871,n/a,408,20.2,357,27.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Católica del Ecuador (PUCE),872,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,586,17.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Pontifícia Universidade Católica de São Paulo,873,n/a,n/a,n/a,n/a,n/a,446,34.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Poznan University of Technology,874,n/a,n/a,n/a,n/a,n/a,579,25.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Prince of Songkla University,875,n/a,471,17.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Princess Nourah bint Abdulrahman University,876,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,242,73.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Princess Sumaya University for Technology,877,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,248,72.4,429,29.6,n/a,n/a,n/a,n/a,n/a,n/a
"Queen Margaret University , Edinburgh",878,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,355,48.6,122,87.8,n/a,n/a,n/a,n/a,n/a,n/a
Rhodes University,879,n/a,n/a,n/a,n/a,n/a,n/a,n/a,517,23,n/a,n/a,348,41.1,n/a,n/a,n/a,n/a,n/a,n/a
Riga Stradins University,880,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,168,78.5,n/a,n/a,n/a,n/a,n/a,n/a
Ritsumeikan University,881,n/a,n/a,n/a,183,48.5,n/a,n/a,n/a,n/a,495,27.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Toronto Metropolitan University,882,n/a,n/a,n/a,382,25.2,n/a,n/a,366,36.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Saitama University,883,n/a,n/a,n/a,n/a,n/a,n/a,n/a,509,23.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
San Diego State University,884,n/a,n/a,n/a,n/a,n/a,n/a,n/a,396,33.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Shanghai International Studies University,885,n/a,n/a,n/a,n/a,n/a,545,26.9,n/a,n/a,371,46,296,48.9,n/a,n/a,n/a,n/a,n/a,n/a
Sheffield Hallam University,886,n/a,n/a,n/a,435,21,n/a,n/a,n/a,n/a,478,29.4,584,17.3,n/a,n/a,n/a,n/a,n/a,n/a
Shinshu University,887,n/a,n/a,n/a,n/a,n/a,404,39.4,575,19.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Shiraz University,888,n/a,n/a,n/a,n/a,n/a,n/a,n/a,286,43.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Silesian University of Technology,889,n/a,n/a,n/a,n/a,n/a,452,34.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Slovak University of Technology in Bratislava,890,n/a,n/a,n/a,n/a,n/a,390,41.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Sophia University,891,n/a,n/a,n/a,485,18.4,n/a,n/a,n/a,n/a,434,34.3,482,24.9,n/a,n/a,n/a,n/a,n/a,n/a
South Ural State University (National Research University),892,n/a,n/a,n/a,n/a,n/a,358,43.4,n/a,n/a,n/a,n/a,521,21.2,n/a,n/a,n/a,n/a,n/a,n/a
MATE Hungarian University of Agriculture and Life Sciences,893,n/a,n/a,n/a,n/a,n/a,394,40.5,n/a,n/a,n/a,n/a,433,29.2,n/a,n/a,n/a,n/a,n/a,n/a
Tallinn University,894,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,481,29.2,469,25.7,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Kosice,895,n/a,n/a,n/a,n/a,n/a,570,25.3,n/a,n/a,n/a,n/a,445,27.7,n/a,n/a,n/a,n/a,n/a,n/a
TU Dortmund University,896,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,552,21.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Technological University Dublin,897,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,400,41,328,44.4,n/a,n/a,n/a,n/a,n/a,n/a
Tecnológico de Costa Rica -TEC,898,n/a,n/a,n/a,269,35.7,572,25.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Texas Tech University,899,n/a,n/a,n/a,n/a,n/a,n/a,n/a,569,19.8,538,23,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Robert Gordon University,900,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,322,56.3,325,44.9,n/a,n/a,n/a,n/a,n/a,n/a
Russian Presidential Academy of National Economy and Public Administration,901,n/a,n/a,n/a,n/a,n/a,290,53.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tokai University,902,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Austral de Chile,903,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,566,19.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autonoma Chapingo,904,n/a,n/a,n/a,n/a,n/a,254,59.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma del Estado de México (UAEMex),905,n/a,406,20.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma Metropolitana (UAM),906,n/a,384,21.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica Andres Bello,907,n/a,444,18.9,192,46.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Católica del Uruguay (UCU),908,n/a,n/a,n/a,n/a,n/a,453,34.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Alicante,909,n/a,n/a,n/a,n/a,n/a,528,27.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de la República (Udelar),910,n/a,464,18.1,482,18.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de las Américas Puebla (UDLAP),911,n/a,n/a,n/a,484,18.4,520,28.6,n/a,n/a,403,40.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de los Andes - Chile,912,n/a,n/a,n/a,388,24.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Los Andes - (ULA) Mérida,913,n/a,n/a,n/a,471,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Murcia,914,n/a,n/a,n/a,n/a,n/a,512,29.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Oviedo,915,n/a,n/a,n/a,n/a,n/a,n/a,n/a,580,19.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Valle,916,n/a,n/a,n/a,412,22.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Diego Portales (UDP),917,n/a,n/a,n/a,318,30.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad EAFIT,918,n/a,n/a,n/a,149,53.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Costa Rica,919,n/a,n/a,n/a,449,19.9,n/a,n/a,n/a,n/a,583,18,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Córdoba - UNC,920,n/a,443,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Rosario (UNR),921,n/a,486,17.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de San Luis,922,n/a,n/a,n/a,n/a,n/a,382,41.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Mayor de San Marcos,923,n/a,n/a,n/a,288,33.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Simón Bolívar (USB),924,n/a,n/a,n/a,304,32,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Técnica Federico Santa María (USM),925,n/a,n/a,n/a,220,42,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica de Panamá (UTP),926,n/a,n/a,n/a,364,26.3,585,24.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Tecnológica Nacional (UTN),927,n/a,n/a,n/a,324,30.2,379,41.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Católica Portuguesa,928,n/a,n/a,n/a,410,22.5,n/a,n/a,n/a,n/a,n/a,n/a,571,18.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidade da Coruña,929,n/a,n/a,n/a,n/a,n/a,494,30.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade de Brasília,930,n/a,392,21,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Santa Catarina,931,n/a,491,17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de São Carlos (UFSCar),932,n/a,n/a,n/a,n/a,n/a,n/a,n/a,600,18.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Paraná - UFPR,933,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Pernambuco (UFPE),934,n/a,n/a,n/a,n/a,n/a,577,25.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Catania University,935,n/a,n/a,n/a,n/a,n/a,n/a,n/a,392,33.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universita' degli Studi di Ferrara,936,n/a,n/a,n/a,n/a,n/a,n/a,n/a,218,49.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Salerno,937,n/a,n/a,n/a,n/a,n/a,n/a,n/a,378,35.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi di Udine,938,n/a,n/a,n/a,n/a,n/a,n/a,n/a,447,29,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Università degli studi Roma Tre,939,n/a,455,18.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Calabria,940,n/a,n/a,n/a,n/a,n/a,n/a,n/a,406,32.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universita' Politecnica delle Marche,941,n/a,n/a,n/a,n/a,n/a,n/a,n/a,302,42.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Palermo,942,n/a,n/a,n/a,n/a,n/a,n/a,n/a,452,28.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bielefeld University,943,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,527,24.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universität Potsdam,944,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,516,21.6,n/a,n/a,n/a,n/a,n/a,n/a
Université de Lorraine,945,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,534,23.5,353,40.4,n/a,n/a,n/a,n/a,n/a,n/a
Nantes Université,946,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,581,18.3,573,18,n/a,n/a,n/a,n/a,n/a,n/a
Université de Rennes 1,947,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),948,n/a,n/a,n/a,n/a,n/a,n/a,n/a,453,28.7,504,25.8,565,18.6,n/a,n/a,n/a,n/a,n/a,n/a
Paul Valéry University Montpellier,949,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,595,17.1,147,82.9,n/a,n/a,n/a,n/a,n/a,n/a
Université Toulouse 1 Capitole,950,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,437,33.7,249,58,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Sarawak (UNIMAS),951,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,423,36.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Tunku Abdul Rahman (UTAR),952,n/a,n/a,n/a,353,27.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Perlis,953,n/a,n/a,n/a,n/a,n/a,341,46.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
The University of Alabama,954,n/a,n/a,n/a,420,22.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Baghdad,955,n/a,n/a,n/a,n/a,n/a,442,35.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Bahrain,956,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,98.8,425,29.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Bari,957,n/a,n/a,n/a,n/a,n/a,n/a,n/a,469,27.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Brighton,958,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,330,54.2,265,54.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Bucharest,959,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Calcutta,960,n/a,n/a,n/a,n/a,n/a,n/a,n/a,547,21.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Central Lancashire,961,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,465,31.2,306,47.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Crete,962,n/a,n/a,n/a,n/a,n/a,n/a,n/a,432,31.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Dhaka,963,n/a,n/a,n/a,310,31.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of East London,964,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,229,78.3,88,94.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Engineering & Technology (UET) Lahore,965,n/a,n/a,n/a,261,36.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
UNIVERSITY OF GDANSK,966,n/a,n/a,n/a,n/a,n/a,583,24.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Hertfordshire,967,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,333,53.7,126,86.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Kufa,968,n/a,n/a,n/a,n/a,n/a,423,36.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Kwazulu-Natal,969,n/a,n/a,n/a,n/a,n/a,n/a,n/a,579,19.4,469,30.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Latvia,970,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,580,18.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Lincoln,971,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,232,77.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Lodz,972,n/a,n/a,n/a,n/a,n/a,468,32.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Sabah (UMS),973,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,548,21.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Malta,974,n/a,n/a,n/a,n/a,n/a,351,44.7,n/a,n/a,590,17.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Maribor,975,n/a,n/a,n/a,n/a,n/a,411,38.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Miskolc,976,n/a,n/a,n/a,n/a,n/a,456,34.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Mississippi,977,n/a,n/a,n/a,n/a,n/a,418,37.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of New England Australia,978,n/a,n/a,n/a,n/a,n/a,n/a,n/a,470,26.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of New Hampshire,979,n/a,n/a,n/a,n/a,n/a,n/a,n/a,358,36.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Pardubice,980,n/a,n/a,n/a,n/a,n/a,473,32.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Parma,981,n/a,n/a,n/a,n/a,n/a,n/a,n/a,317,40.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Rijeka,982,n/a,n/a,n/a,n/a,n/a,417,37.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Salford,983,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,424,36,311,47,n/a,n/a,n/a,n/a,n/a,n/a
University of San Diego,984,n/a,n/a,n/a,n/a,n/a,554,26.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Santo Tomas,985,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,472,29.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of the Pacific,986,n/a,n/a,n/a,n/a,n/a,378,41.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of the Punjab,987,n/a,n/a,n/a,302,32.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of the West of England,988,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,391,42.7,271,53.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Wroclaw,989,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Wyoming,990,n/a,n/a,n/a,n/a,n/a,n/a,n/a,326,39.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Zagreb,991,n/a,n/a,n/a,n/a,n/a,476,32.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Utah State University,992,n/a,n/a,n/a,n/a,n/a,n/a,n/a,408,32.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Verona University,993,n/a,n/a,n/a,n/a,n/a,n/a,n/a,471,26.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Viet Nam National University Ho Chi Minh City (VNU-HCM),994,n/a,401,20.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Vietnam National University, Hanoi",995,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Vytautas Magnus University,996,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,492,27.6,560,18.7,n/a,n/a,n/a,n/a,n/a,n/a
Wroclaw University of Science and Technology (WRUST),997,n/a,n/a,n/a,n/a,n/a,504,29.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Wuhan University of Technology,998,n/a,n/a,n/a,n/a,n/a,n/a,n/a,510,23.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Xi'an Jiaotong Liverpool University,999,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,58,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Yamaguchi University,1000,n/a,n/a,n/a,n/a,n/a,323,48.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Yeungnam University,1001,n/a,n/a,n/a,n/a,n/a,n/a,n/a,467,27.5,544,22.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Yokohama National University,1002,n/a,n/a,n/a,n/a,n/a,589,24.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Al-Azhar University,1003,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Al-Azhar University,1004,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,321,56.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Alexandru Ioan Cuza University,1005,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Amity University,1006,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,559,18.7,n/a,n/a,n/a,n/a,n/a,n/a
An-Najah National University,1007,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,438,33.6,577,18,n/a,n/a,n/a,n/a,n/a,n/a
Aoyama Gakuin University,1008,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,582,18.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Assiut University,1009,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,476,29.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Azerbaijan State University of Economics,1010,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Baku State University,1011,n/a,n/a,n/a,n/a,n/a,593,24.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Baylor College of Medicine,1012,n/a,n/a,n/a,n/a,n/a,1,100,n/a,n/a,n/a,n/a,476,25.4,n/a,n/a,n/a,n/a,n/a,n/a
Belarusian State University of Informatics and Radioelectronics,1013,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Benemerita Universidad Autonoma de Puebla,1014,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
BI Norwegian Business School,1015,n/a,n/a,n/a,n/a,n/a,n/a,n/a,535,22,223,80.5,558,18.8,n/a,n/a,n/a,n/a,n/a,n/a
"Birla Institute of Technology and Science, Pilani",1016,n/a,n/a,n/a,n/a,n/a,n/a,n/a,553,20.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Birzeit university,1017,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Brigham Young University,1018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,559,20.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Canterbury Christ Church University,1019,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,454,32.2,477,25.3,n/a,n/a,n/a,n/a,n/a,n/a
Central European University,1020,n/a,433,19.4,n/a,n/a,241,61.3,n/a,n/a,208,83.5,110,89,n/a,n/a,n/a,n/a,n/a,n/a
Chung Yuan Christian University,1021,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Copenhagen Business School,1022,n/a,n/a,n/a,467,19.1,n/a,n/a,307,41.7,190,85.9,210,65.5,n/a,n/a,n/a,n/a,n/a,n/a
Cranfield University,1023,n/a,n/a,n/a,383,25.1,39,99.5,249,46.5,69,99.7,9,100,n/a,n/a,n/a,n/a,n/a,n/a
Damascus University,1024,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
