name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Technical University of Lublin,1100,n/a,501+,4.2,501+,1.4,571,25.8,601+,3.3,n/a,n/a,601+,12.5,601+,15.9,601+,6.4,n/a,n/a
Telkom University,1101,n/a,501+,5.7,501+,7.6,581,25.2,601+,1.4,601+,15.4,601+,2.4,601+,4.8,425,29.6,n/a,n/a
Texas Tech University,1102,n/a,501+,10.1,501+,14.2,601+,6.3,601+,14.7,601+,15.2,601+,6,447,71.2,601+,18,n/a,n/a
Thapar Institute of Engineering & Technology,1103,n/a,501+,2.2,501+,3.2,601+,7.5,357,39.2,601+,5.2,601+,1.7,601+,33.4,601+,14.3,n/a,n/a
The Herzen State Pedagogical University of Russia,1104,n/a,501+,3.5,501+,1.9,560,27,601+,1.2,601+,1.6,334,41.4,601+,10.6,601+,3.7,n/a,n/a
The Josip Juraj Strossmayer University of Osijek,1105,n/a,501+,3.3,501+,n/a,474,32.5,601+,2.8,n/a,n/a,n/a,n/a,601+,44.1,130,71.4,n/a,n/a
"The National Research University ""Belgorod State University""",1106,n/a,501+,3,501+,1.3,601+,23.5,601+,2.1,601+,2.6,297,49.4,601+,9.1,601+,4.3,n/a,n/a
The University of Alabama,1107,n/a,501+,8.7,362,26.6,601+,5.7,601+,13.8,601+,5.8,601+,3.3,601+,44.8,601+,15.4,n/a,n/a
The University of Lahore,1108,n/a,501+,8.2,501+,16,601+,14.4,601+,2,601+,2.9,601+,2.2,601+,25.9,601+,12.6,n/a,n/a
The University of Northampton,1109,n/a,501+,3,501+,2.8,601+,7.1,601+,3.3,406,40,90,93.6,601+,8.8,601+,2.4,n/a,n/a
Tokai University,1110,n/a,501+,10.1,501+,6.9,601+,15.7,601+,3.3,601+,6.7,601+,3.5,601+,27.6,601+,4.5,n/a,n/a
Tomas Bata University in Zlin,1111,n/a,501+,3.7,501+,10.5,601+,12.4,601+,6.5,567,21.1,558,18.1,601+,25.5,601+,13.3,n/a,n/a
Ton Duc Thang University,1112,n/a,501+,5.5,501+,8.5,601+,6.4,601+,16,443,34.7,601+,1.8,135,91.3,536,22.7,n/a,n/a
Universidad Andrés Bello,1113,n/a,501+,9.8,501+,15.4,601+,6,601+,2.9,601+,8,601+,2.2,601+,45.7,601+,4.3,n/a,n/a
Universidad Austral de Chile,1114,n/a,501+,15.5,501+,11.6,601+,3.8,601+,6.7,601+,17.5,601+,2.1,601+,55,601+,4,n/a,n/a
Universidad Autónoma de Aguascalientes (UAA),1115,n/a,501+,3.2,501+,1.8,425,36.7,601+,1.4,n/a,n/a,n/a,n/a,601+,19.7,601+,4.9,n/a,n/a
Universidad Autónoma de Nuevo León,1116,n/a,501+,15.2,501+,15.9,601+,2.5,601+,1.8,601+,3.3,601+,1.2,601+,38,601+,18.1,n/a,n/a
Universidad Industrial de Santander - UIS,1117,n/a,501+,10.2,367,26.1,601+,5.4,601+,2.4,601+,5.8,601+,1.3,601+,21,601+,15.3,n/a,n/a
"ULACIT - Universidad Latinoamericana de Ciencia y Tecnología, Costa Rica",1118,n/a,501+,7.1,423,22.4,601+,15.6,601+,n/a,601+,10.1,601+,8.4,n/a,n/a,18,99.5,n/a,n/a
Universidad Nacional Agraria la Molina,1119,n/a,501+,6.1,501+,9.9,601+,18.7,601+,1.5,601+,5.5,601+,2.4,601+,11.3,601+,16.2,n/a,n/a
Universidad Nacional de Cuyo,1120,n/a,501+,12.2,501+,6.8,601+,19.6,601+,1.7,601+,2,585,16.8,601+,37.9,601+,3.4,n/a,n/a
Universidad Nacional de Río Cuarto - UNRC,1121,n/a,501+,4.6,501+,1.4,412,37.4,601+,1.5,n/a,n/a,n/a,n/a,601+,9.6,601+,3.9,n/a,n/a
Universidad Nacional de la Asunción,1122,n/a,501+,5.7,501+,10.3,568,26,601+,1.1,601+,6.7,601+,2,601+,21,429,29.5,n/a,n/a
Universidad Nacional Costa Rica,1123,n/a,501+,9.3,439,21,601+,15.1,601+,1.5,601+,11.5,601+,2.8,601+,19.2,182,62,n/a,n/a
Universidad Peruana de Ciencias Aplicadas,1124,n/a,501+,9.2,331,29.3,601+,4,601+,1.1,601+,14.4,601+,2.1,601+,5.3,601+,17.1,n/a,n/a
Universidad Rey Juan Carlos,1125,n/a,501+,7.2,501+,9.3,601+,6,601+,4.5,601+,16,570,17.5,601+,51.7,601+,5.4,n/a,n/a
Universidad Tecnológica de Panamá (UTP),1126,n/a,501+,8.8,460,20.1,601+,22.3,601+,1,601+,2.9,601+,4.7,601+,4.4,601+,1,n/a,n/a
Universidad Técnica Federico Santa María (USM),1127,n/a,501+,10.4,247,38,601+,4.7,601+,5.6,601+,11.3,601+,2.2,601+,47.7,601+,8.1,n/a,n/a
Universidad de Castilla-La Mancha,1128,n/a,501+,8.4,501+,2,601+,16.9,601+,9.6,601+,2.2,601+,5.1,576,59.3,601+,4.7,n/a,n/a
Universidad de Córdoba - Colombia,1129,n/a,501+,16.7,501+,4,601+,2.9,601+,1.5,n/a,n/a,n/a,n/a,601+,5.1,601+,8.7,n/a,n/a
Universidad de Lima,1130,n/a,501+,9.9,295,33,601+,4.2,601+,1.1,601+,4.6,601+,2.1,601+,2.1,601+,12.5,n/a,n/a
Universidad de Monterrey (UDEM),1131,n/a,501+,11.5,501+,12,601+,12.6,601+,1.5,601+,12.4,601+,1.9,601+,4.9,601+,16.6,n/a,n/a
Universidad de Oviedo,1132,n/a,501+,11.3,501+,2.5,601+,11.9,601+,14,n/a,n/a,n/a,n/a,481,67.9,601+,4.6,n/a,n/a
Universidad de Talca,1133,n/a,501+,10.2,501+,9.6,601+,6.7,601+,5.3,530,24.2,601+,1.5,601+,32.5,601+,4.9,n/a,n/a
Universidad de Valladolid,1134,n/a,501+,9.8,501+,3.4,566,26.1,601+,5.9,601+,1.4,601+,4.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Valparaíso (UV),1135,n/a,501+,10,501+,8.9,601+,8.8,601+,3.6,601+,7.4,601+,1.6,601+,28.3,601+,8.3,n/a,n/a
Universidad del Norte,1136,n/a,501+,9.3,340,28.3,601+,12.9,601+,2.5,601+,10.8,601+,1.3,601+,18.2,601+,4.3,n/a,n/a
Universidad del Pacífico,1137,n/a,501+,7.1,271,35.9,601+,4.2,601+,2.7,601+,14.3,601+,1.3,601+,4,515,23.5,n/a,n/a
Universidade Federal de Juiz de Fora- (UFJF),1138,n/a,501+,3.4,501+,2.3,454,34.2,601+,3.2,n/a,n/a,n/a,n/a,601+,25.1,601+,4.2,n/a,n/a
Universidade Federal de Pelotas,1139,n/a,501+,4.5,501+,1.3,521,29.5,601+,5.5,n/a,n/a,601+,1.4,601+,23.3,601+,6.3,n/a,n/a
Universidade Federal de Pernambuco (UFPE),1140,n/a,501+,12.3,501+,2.8,601+,21.7,601+,3.8,601+,1.8,601+,1.3,601+,42.5,601+,6.8,n/a,n/a
Universidade da Coruña,1141,n/a,501+,5,501+,5.8,567,26,601+,7.7,601+,2,601+,4.8,601+,52.6,601+,5,n/a,n/a
Universidade de Vigo,1142,n/a,501+,7.8,501+,4.5,601+,10,601+,15.6,601+,2.6,601+,4.3,357,77.3,601+,5.4,n/a,n/a
Universidade do Estado do Rio de Janeiro (UERJ),1143,n/a,501+,8.7,501+,4.6,601+,16.6,601+,3.2,601+,4.2,601+,1.2,601+,30.9,601+,11.5,n/a,n/a
Universitas Hasanuddin,1144,n/a,501+,10.3,501+,7,601+,12.5,601+,1.4,601+,5.6,601+,2.5,601+,14.8,601+,6.9,n/a,n/a
Universitas Sebelas Maret,1145,n/a,501+,8.8,501+,7.2,601+,12.4,601+,1.5,601+,11.6,601+,1.9,601+,5.4,601+,5.6,n/a,n/a
Universiti Kuala Lumpur (UniKL),1146,n/a,501+,6.3,501+,5.4,489,31.6,601+,2,601+,7.7,601+,3.7,601+,15.9,601+,7,n/a,n/a
Universiti Malaysia Sabah (UMS),1147,n/a,501+,13.1,501+,9.2,601+,7.5,601+,3.6,601+,12.9,601+,9.1,601+,25.9,601+,6.8,n/a,n/a
Universiti Malaysia Sarawak (UNIMAS),1148,n/a,501+,11.4,501+,7.8,601+,10.8,601+,3.2,436,35.7,601+,7.5,601+,15.3,601+,5.9,n/a,n/a
Universiti Malaysia Terengganu (UMT),1149,n/a,501+,9.1,501+,4.1,601+,13.6,601+,7.2,601+,13.4,601+,6.7,601+,41.5,601+,7,n/a,n/a
Universiti Tun Hussein Onn  Malaysia (UTHM),1150,n/a,501+,7.8,501+,5.7,601+,9,601+,6.6,601+,8.5,601+,6.8,601+,35.8,601+,6.6,n/a,n/a
"University of Agriculture, Faisalabad",1151,n/a,501+,5.1,501+,10.2,601+,1.8,402,34.1,601+,4.1,601+,1.2,601+,45,601+,10.9,n/a,n/a
University of Arkansas Fayetteville,1152,n/a,501+,6.9,501+,6,601+,6.9,601+,12.7,601+,6.3,601+,4.6,549,61.8,601+,9.7,n/a,n/a
University of Belgrade,1153,n/a,492,17.2,501+,6.9,601+,4.2,601+,5.8,601+,3.3,601+,4.9,88,94.5,171,64.3,n/a,n/a
University of Bialystok,1154,n/a,501+,5.1,501+,3.2,509,30.3,601+,2.5,n/a,n/a,601+,5.8,601+,33.1,601+,6,n/a,n/a
University of Bucharest,1155,n/a,501+,14.6,501+,11.4,601+,7.7,601+,4.1,601+,2.8,601+,2.4,501,66.3,342,37.8,n/a,n/a
University of Calabria,1156,n/a,501+,4.8,501+,1.8,601+,3.5,491,25,601+,8,601+,4.2,237,85.1,601+,3.5,n/a,n/a
University of Derby,1157,n/a,501+,3.8,501+,4.6,601+,11.3,601+,4.2,501,27.9,326,42.4,601+,39.3,601+,5.3,n/a,n/a
University of Hawaii at Hilo,1158,n/a,501+,3.1,501+,2.6,601+,19.3,601+,10.5,601+,4.1,601+,3.1,601+,13.8,601+,18.3,n/a,n/a
University of Kufa,1159,n/a,501+,3.6,501+,8.4,464,33,601+,1.3,601+,5.3,601+,1.1,601+,11.8,278,45.5,n/a,n/a
University of Latvia,1160,n/a,501+,12.5,501+,14.5,601+,4.8,601+,8.2,601+,16.3,601+,7.5,524,63.7,69,90.4,n/a,n/a
University of Miskolc,1161,n/a,501+,5.8,501+,5.3,601+,22.1,601+,2.2,601+,4.8,601+,6,601+,22.1,573,20.7,n/a,n/a
University of Missouri Saint Louis,1162,n/a,501+,3.8,501+,6.4,601+,15.1,577,18.7,601+,5.3,601+,4.3,601+,13.9,561,21.1,n/a,n/a
"University of Missouri, Kansas City",1163,n/a,501+,4.5,501+,5.4,601+,18.7,601+,14.4,601+,3.9,601+,8,601+,24.7,601+,11.6,n/a,n/a
University of Montana Missoula,1164,n/a,501+,2.2,501+,2.4,601+,14.8,464,27,601+,1.5,601+,1.9,601+,34.7,601+,10.3,n/a,n/a
University of Mumbai,1165,n/a,501+,8.2,495,18.1,601+,2.1,543,20.9,601+,1.8,601+,1.9,601+,18.2,35,97.6,n/a,n/a
University of Nairobi,1166,n/a,501+,9.4,501+,14.9,601+,16.7,601+,1.9,n/a,n/a,n/a,n/a,601+,31.4,102,80.5,n/a,n/a
University of Naples Parthenope,1167,n/a,501+,3.1,501+,1.7,601+,3.8,323,42.7,601+,2.1,601+,2.1,601+,29.3,601+,4.6,n/a,n/a
University of North Texas,1168,n/a,501+,6.9,501+,7.9,601+,3.6,546,20.8,601+,5.1,601+,9,601+,46.2,338,38.6,n/a,n/a
University of Ostrava,1169,n/a,501+,5,501+,1,601+,21.6,601+,4.4,580,20.2,601+,13.7,601+,36.7,601+,15.8,n/a,n/a
University of Palermo,1170,n/a,501+,9.8,501+,2.3,601+,5.7,463,27,601+,2.6,601+,2,416,73.7,601+,7,n/a,n/a
University of Pannonia,1171,n/a,501+,4.3,501+,3.1,575,25.6,601+,9.8,n/a,n/a,601+,10.2,534,63,369,34.7,n/a,n/a
University of Pardubice,1172,n/a,501+,4.4,501+,1.7,438,35.4,601+,4.3,601+,10.7,601+,7.9,601+,23.3,601+,12.7,n/a,n/a
University of Peradeniya,1173,n/a,501+,7.2,501+,5.6,601+,19.7,601+,2,601+,1,601+,1.4,601+,20.5,139,69.8,n/a,n/a
University of Primorska,1174,n/a,501+,2.8,501+,1.8,601+,10.9,601+,9.5,499,28,436,28.8,601+,40.2,25,98.8,n/a,n/a
University of Regina,1175,n/a,501+,3,501+,4.2,601+,4.1,555,20.4,601+,6.9,316,43.7,601+,40.2,601+,4.9,n/a,n/a
University of Rhode Island,1176,n/a,501+,4.8,501+,3.2,601+,8,601+,16.2,601+,6.9,601+,3,601+,49.1,601+,11.5,n/a,n/a
University of Rijeka,1177,n/a,501+,5.4,501+,2.6,601+,22.2,601+,3.9,601+,2.8,601+,2,601+,39.5,128,71.9,n/a,n/a
University of Salerno,1178,n/a,501+,7.5,501+,2.3,601+,4.7,420,31.9,601+,3,601+,1.9,211,87,601+,7.1,n/a,n/a
University of San Diego,1179,n/a,501+,7.1,501+,6,580,25.2,601+,3.3,601+,3.2,601+,6.7,601+,4.4,236,52.1,n/a,n/a
University of San Francisco,1180,n/a,501+,7.4,501+,4.6,601+,16,601+,4.6,601+,2.2,511,21.8,601+,5.9,213,55.2,n/a,n/a
University of Texas at San Antonio,1181,n/a,501+,6.3,501+,4.4,601+,4,456,27.5,601+,11.5,601+,2.9,495,66.7,601+,8.5,n/a,n/a
University of Toledo,1182,n/a,501+,3.2,501+,6.1,601+,8.4,488,25.1,601+,8.6,601+,8.5,601+,47,601+,9.3,n/a,n/a
University of Warmia and Mazury in Olsztyn,1183,n/a,501+,4.4,501+,9,601+,21.1,601+,3.3,601+,2.8,601+,2.7,601+,41.7,n/a,n/a,n/a,n/a
University of Wisconsin Milwaukee,1184,n/a,501+,7.8,501+,4.5,601+,9.9,601+,15.6,601+,8.1,601+,4.4,601+,42.4,601+,8.8,n/a,n/a
University of Wolverhampton,1185,n/a,501+,2.9,501+,2.7,601+,9.9,601+,7.9,440,35.3,192,71.9,601+,41.1,601+,3.4,n/a,n/a
University of the Pacific,1186,n/a,501+,2,501+,3.8,481,32.1,601+,3.7,601+,3.8,601+,7.2,601+,11.4,452,27.9,n/a,n/a
University of the Pacific,1187,n/a,501+,2.6,501+,2.9,601+,2.2,513,22.9,601+,3.2,504,22.1,601+,42,601+,2.9,n/a,n/a
University of the Western Cape,1188,n/a,501+,7.9,501+,7.1,601+,4.3,601+,13.2,497,28.2,601+,4.5,421,73.3,601+,17.3,n/a,n/a
Università degli Studi della Tuscia (University of Tuscia),1189,n/a,501+,3,501+,1.1,601+,6.6,423,31.2,601+,11.4,601+,5.1,601+,42.2,601+,5.1,n/a,n/a
Università degli Studi di Udine,1190,n/a,501+,6.5,501+,3.2,601+,9.7,521,22.4,601+,5.5,601+,4.3,601+,50,601+,4,n/a,n/a
Universität Siegen,1191,n/a,501+,4.1,501+,2.1,601+,11.2,601+,5.5,404,40.2,529,20.7,601+,40.2,601+,9.7,n/a,n/a
Université Lumière Lyon 2,1192,n/a,501+,11.2,501+,2,601+,7.4,601+,5.5,477,29.7,410,32.7,566,60.1,601+,5.2,n/a,n/a
Université Toulouse 1 Capitole,1193,n/a,501+,13.2,501+,3.3,601+,1.6,601+,2.5,461,31.3,259,54.9,601+,10,601+,5.4,n/a,n/a
Université de Poitiers,1194,n/a,501+,8,501+,2.5,601+,5.3,601+,7.4,n/a,n/a,419,31.3,484,67.8,601+,7.8,n/a,n/a
Université Toulouse - Jean Jaurès,1195,n/a,501+,10.1,501+,2.2,601+,1.3,601+,4.4,471,30.3,486,23.5,601+,45.1,601+,5,n/a,n/a
Utah State University,1196,n/a,501+,6.4,501+,3.8,601+,6.8,507,23.6,n/a,n/a,601+,1.7,601+,51.9,601+,9.6,n/a,n/a
Vancouver Island University,1197,n/a,501+,5.2,501+,4.6,516,29.8,601+,n/a,n/a,n/a,n/a,n/a,n/a,n/a,601+,5,n/a,n/a
"Vellore Institute of Technology (VIT), Vellore, India",1198,n/a,501+,9.3,501+,9.2,601+,7.8,601+,15.9,601+,15.4,601+,2.5,540,62.6,601+,18.2,n/a,n/a
Voronezh State University,1199,n/a,501+,5.6,501+,2.3,594,24.5,601+,1.3,601+,4.1,411,32.7,601+,6.9,601+,3.3,n/a,n/a
Warsaw University of Life Sciences  SGGW (WULS-SGGW),1200,n/a,501+,7.3,501+,7.2,601+,21.9,601+,5.4,601+,2.7,601+,8.7,601+,53.8,601+,4.8,n/a,n/a
West Virginia University,1201,n/a,501+,6,501+,7.4,601+,11.9,520,22.5,601+,6,601+,6.1,601+,56.8,601+,18.7,n/a,n/a
Western Michigan University,1202,n/a,501+,5.7,501+,6.6,601+,11.5,601+,6.2,483,29.4,601+,10.8,601+,41.5,597,19.6,n/a,n/a
Xi'an Jiaotong Liverpool University,1203,n/a,501+,3.9,501+,2,601+,7.2,601+,6.4,90,99.1,601+,6.6,601+,31.2,601+,2.7,n/a,n/a
Yildiz Technical University,1204,n/a,501+,6.7,501+,15,601+,6.7,601+,5.9,601+,4.6,601+,15.3,601+,39,601+,4.2,n/a,n/a
Don State Technical University,1205,n/a,501+,3.7,501+,3.6,601+,12.7,601+,1.4,601+,1.6,601+,15.7,601+,12.2,601+,3.4,n/a,n/a
Akdeniz Üniversitesi,1206,n/a,501+,4.3,501+,3.5,601+,3.8,601+,2.9,601+,1.2,601+,1.1,601+,26.2,601+,3.7,n/a,n/a
Al-Azhar University,1207,n/a,501+,9.5,501+,5,601+,10.5,601+,1.3,601+,1.1,601+,7.9,601+,45.7,601+,9.3,n/a,n/a
Al-Balqa Applied University,1208,n/a,501+,3.8,501+,5.6,601+,5.3,601+,2.3,601+,4.1,601+,2.4,601+,23.3,601+,13.1,n/a,n/a
Alexandru Ioan Cuza University,1209,n/a,501+,7.1,501+,7,601+,5.2,601+,3.2,601+,4.3,601+,11,601+,26.5,601+,8.6,n/a,n/a
Anadolu University,1210,n/a,501+,3.2,501+,4.7,601+,15.5,601+,3.4,601+,2,601+,3.5,601+,15.6,601+,9.1,n/a,n/a
Aoyama Gakuin University,1211,n/a,501+,5.8,501+,12.9,601+,5.9,601+,2.3,601+,17.8,601+,3,601+,10.3,601+,8.8,n/a,n/a
Bahauddin Zakariya University,1212,n/a,501+,4.8,501+,6.3,601+,1.9,601+,9.6,n/a,n/a,601+,1,601+,29.6,601+,10.8,n/a,n/a
Birzeit university,1213,n/a,501+,5.1,501+,11.8,601+,5.3,601+,2.5,601+,15.7,601+,4.8,601+,22.1,285,44.7,n/a,n/a
British University in Egypt,1214,n/a,501+,4.5,501+,3.5,601+,20.7,601+,2,601+,2.9,601+,2.9,601+,9.6,601+,7.5,n/a,n/a
California Polytechnic State University,1215,n/a,501+,3.1,501+,10.8,601+,7.7,601+,3.8,n/a,n/a,n/a,n/a,601+,27.6,477,26,n/a,n/a
California State University - Los Angeles,1216,n/a,501+,4.4,501+,2.5,601+,3.8,601+,3.4,601+,5.2,601+,6.8,601+,7.1,601+,5.3,n/a,n/a
Universidad Católica de Córdoba,1217,n/a,501+,4.4,501+,2.5,601+,17.9,601+,1.2,601+,4.4,601+,3.6,601+,3.3,601+,7.3,n/a,n/a
Central Michigan University,1218,n/a,501+,3.3,501+,6.6,601+,7.5,601+,7.6,601+,4,601+,2.7,601+,18.9,601+,13.1,n/a,n/a
China University of Political Science and Law,1219,n/a,501+,3.9,501+,16.7,601+,11.6,601+,1.1,601+,6.8,601+,2.1,601+,6,601+,3.1,n/a,n/a
Chung Yuan Christian University,1220,n/a,501+,4.4,501+,5.1,601+,4.8,601+,14.2,601+,5.5,601+,9.7,601+,17.4,578,20.4,n/a,n/a
Cleveland State University,1221,n/a,501+,3.8,501+,5.1,601+,10.1,601+,5.8,601+,3.3,601+,8.9,601+,16.7,601+,12.3,n/a,n/a
Dokuz Eylul Universitesi,1222,n/a,501+,4.4,501+,5.6,601+,2.7,601+,3.8,601+,3.1,601+,3.1,601+,38.1,601+,5.1,n/a,n/a
EGE UNIVERSITY,1223,n/a,501+,6.9,501+,9.9,601+,12.3,601+,2.8,601+,1.2,601+,3.4,562,60.7,601+,3.6,n/a,n/a
Feng Chia University,1224,n/a,501+,8.2,501+,8.9,601+,4.7,601+,7.4,601+,4.8,601+,9.2,601+,15.6,601+,9.6,n/a,n/a
Florida Atlantic University - Boca Raton,1225,n/a,501+,4.6,501+,6.4,601+,5.9,601+,10.7,601+,8.9,601+,4.1,601+,44.1,601+,12,n/a,n/a
Fu Jen Catholic University,1226,n/a,501+,6.3,501+,10.3,601+,5.6,601+,7.3,601+,7.3,577,17.1,601+,9.5,583,20.2,n/a,n/a
Fundación Universidad de Bogotá Jorge Tadeo Lozano,1227,n/a,501+,5.2,501+,7.9,601+,9.5,601+,1.9,601+,4.5,601+,1.2,601+,8.1,399,31.2,n/a,n/a
Gebze Technical University (GTU),1228,n/a,501+,2.7,501+,1.6,601+,13.7,601+,9.3,601+,3.8,601+,2.2,601+,24.1,601+,5.6,n/a,n/a
German University in Cairo,1229,n/a,501+,6.5,501+,7.5,601+,8,601+,2.1,601+,15.6,601+,1.2,601+,6.9,461,27,n/a,n/a
Hanoi University of Science and Technology,1230,n/a,501+,7.6,501+,6.8,601+,3.3,601+,5.3,601+,3.7,601+,1.2,572,59.7,479,25.8,n/a,n/a
Helwan University,1231,n/a,501+,6,501+,9.1,601+,5.4,601+,1.6,601+,1.3,601+,1.8,601+,36.9,601+,4.8,n/a,n/a
Hohai University,1232,n/a,501+,3.5,501+,1.4,601+,9.1,601+,12.3,n/a,n/a,n/a,n/a,601+,55.3,601+,4.6,n/a,n/a
Hongik University,1233,n/a,501+,4.1,501+,5.1,601+,10,601+,3.2,586,19.7,601+,10.8,601+,7.9,601+,9.6,n/a,n/a
Humboldt State University,1234,n/a,501+,3.6,501+,2.4,601+,8.5,601+,4.9,601+,2.8,601+,1.7,601+,16.2,601+,13.8,n/a,n/a
Illinois State University,1235,n/a,501+,3.3,501+,4.1,601+,6.6,601+,5.3,601+,5,601+,2.8,601+,14.3,601+,14.3,n/a,n/a
Indiana State University,1236,n/a,501+,5.3,501+,5.8,601+,7.5,601+,3.3,601+,2.3,601+,2.6,601+,4.4,601+,6.7,n/a,n/a
"International Islamic University, Islamabad (IIU)",1237,n/a,501+,5.8,501+,12.1,601+,3.5,601+,7.3,601+,1.7,601+,6.8,601+,32.3,601+,11.4,n/a,n/a
Irkutsk State University,1238,n/a,501+,3.1,501+,1.5,601+,22.9,601+,1.5,601+,2.6,601+,4.4,601+,9.9,601+,9.9,n/a,n/a
Istanbul Bilgi Üniversitesi,1239,n/a,501+,3.5,501+,5.3,601+,16,601+,2.1,601+,7,471,24.8,601+,7,601+,18.3,n/a,n/a
Izmir Institute of Technology (IZTECH),1240,n/a,501+,5.1,501+,2.3,601+,5.7,601+,10,601+,4.4,601+,2.6,601+,13.4,601+,6.1,n/a,n/a
Jamia Hamdard,1241,n/a,501+,3.9,501+,2.7,601+,8.6,601+,11.5,n/a,n/a,601+,3.3,601+,11.5,601+,7.8,n/a,n/a
Kindai University (Kinki University),1242,n/a,501+,4.4,501+,5.1,601+,10.7,601+,4.9,601+,12.7,601+,1.8,601+,24.8,601+,2.7,n/a,n/a
King Mongkut's Institute of Technology Ladkrabang,1243,n/a,501+,7.4,501+,13.1,601+,5.3,601+,3,601+,17.1,601+,1.7,601+,14.9,601+,3.9,n/a,n/a
Kwansei Gakuin University,1244,n/a,501+,3.3,501+,7.4,601+,4.2,601+,3.2,479,29.7,601+,4.1,601+,17,601+,8.6,n/a,n/a
Lucian Blaga University of Sibiu,1245,n/a,501+,3.1,501+,2.5,601+,7.9,601+,1.7,601+,7,601+,3.2,601+,7.4,601+,13,n/a,n/a
MIREA - Russian Technological University,1246,n/a,501+,3.6,501+,3.6,601+,9.7,601+,1.5,601+,1.4,601+,3.8,601+,7.2,601+,6,n/a,n/a
Makerere University,1247,n/a,501+,9.4,501+,6.6,601+,3.7,601+,4.6,601+,11.4,601+,9.2,601+,53.1,43,94.9,n/a,n/a
Mansoura University,1248,n/a,501+,11.1,501+,5.8,601+,3.5,601+,2.4,601+,2.3,601+,2.9,395,74.9,601+,6.4,n/a,n/a
Marmara University,1249,n/a,501+,5.2,501+,5.1,601+,6.3,601+,2.2,601+,3.3,601+,4,601+,32.6,570,20.8,n/a,n/a
Meiji University,1250,n/a,501+,6.4,429,22.1,601+,5.8,601+,1.8,601+,10.1,601+,6.2,601+,15.7,601+,16.5,n/a,n/a
Miami University,1251,n/a,501+,3.7,501+,6,601+,7.4,601+,10.7,601+,7.1,601+,12.7,601+,34.3,257,49.2,n/a,n/a
Moscow City University,1252,n/a,501+,4.1,501+,1.9,601+,8.2,601+,1.1,601+,3.5,601+,4.6,601+,1.7,601+,3.7,n/a,n/a
Moscow Pedagogical State University,1253,n/a,501+,6.5,501+,3.1,601+,8.3,601+,1.5,601+,1.2,447,28.1,601+,6.4,601+,3.3,n/a,n/a
National Dong Hwa University,1254,n/a,501+,5,501+,2.4,601+,8.2,601+,6.8,601+,3.3,601+,10.4,601+,11.1,601+,6,n/a,n/a
National Research University Moscow Power Engineering Institute (MPEI),1255,n/a,501+,4,501+,3.4,601+,11.6,601+,2,601+,8.2,341,40.9,601+,24.7,601+,5.2,n/a,n/a
National Taipei University,1256,n/a,501+,6.7,501+,4.2,601+,9.3,601+,3.5,601+,2.4,601+,4.2,601+,5.9,601+,15.6,n/a,n/a
National University of Life and Environmental sciences of Ukraine,1257,n/a,501+,5.1,501+,4.4,601+,21.9,601+,1.3,601+,1.2,601+,1.7,601+,17.6,601+,12.1,n/a,n/a
Northern Arizona University,1258,n/a,501+,6.6,501+,6.1,601+,4.9,601+,13.9,601+,3,601+,2.6,601+,48.9,601+,5.3,n/a,n/a
Nova Southeastern University,1259,n/a,501+,2.9,501+,4.7,601+,15.8,601+,3.4,601+,3.1,601+,4.4,601+,23.5,601+,9,n/a,n/a
OSMANIA UNIVERSITY,1260,n/a,501+,4,501+,3.2,601+,3.8,601+,16.2,n/a,n/a,601+,6.6,601+,15.2,601+,7,n/a,n/a
Panjab University,1261,n/a,501+,5.5,501+,3.2,601+,5.2,599,17,n/a,n/a,601+,1.7,601+,31.7,243,51.2,n/a,n/a
Pontificia Universidad Católica Madre y Maestra (PUCMM),1262,n/a,501+,4.6,501+,8.5,601+,12.5,601+,1.2,601+,12.4,525,21.1,601+,3.5,162,65.8,n/a,n/a
Pontifícia Universidade Católica de Campinas,1263,n/a,501+,4.9,501+,4,601+,8.1,601+,2,601+,2.6,601+,1,601+,1.6,601+,4.7,n/a,n/a
Pontifícia Universidade Católica do Paraná,1264,n/a,501+,4.1,501+,3.2,601+,5,601+,4.7,601+,1.2,601+,1.6,601+,17.9,601+,4.8,n/a,n/a
"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",1265,n/a,501+,6.9,501+,4.3,601+,8.8,601+,5.4,601+,2.5,601+,1.6,601+,25.3,601+,3.1,n/a,n/a
Portland State University,1266,n/a,501+,4.3,501+,3.4,601+,9.8,601+,11.3,601+,1,601+,6,601+,53.5,601+,6.6,n/a,n/a
Pukyong National University,1267,n/a,501+,5,501+,3.2,601+,8.4,601+,10.2,601+,6,601+,8.3,601+,24.7,601+,3.7,n/a,n/a
Rikkyo University,1268,n/a,501+,3.3,501+,10,601+,13.1,601+,2.8,510,26.6,601+,6.9,601+,13.3,601+,10.3,n/a,n/a
Russian State Agrarian University - Moscow Timiryazev Agricultural Academy,1269,n/a,501+,5.4,501+,3.2,601+,10,601+,1.3,601+,2.2,601+,5.7,601+,5.3,601+,8.8,n/a,n/a
