name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Imam Mohammad Ibn Saud Islamic University – IMSIU,1043,n/a,501+,4.7,501+,2.7,601+,11.8,601+,1.4,379,27,601+,13.4,n/a,n/a,n/a,n/a,n/a,n/a
"Indian Institute of Information Technology, Allahabad",1044,n/a,501+,3.4,501+,5,601+,13.6,601+,14.3,601+,1.1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Irkutsk State University,1045,n/a,501+,3.5,501+,1.7,523,29.4,601+,1.5,601+,1.2,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul Aydin University,1046,n/a,501+,3.2,501+,2.8,601+,14.4,601+,1.4,601+,3.4,260,55.3,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul Bilgi Üniversitesi,1047,n/a,501+,3.7,501+,5.5,601+,15,601+,2.1,601+,2.2,583,16.9,n/a,n/a,n/a,n/a,n/a,n/a
Ivan Franko National University of Lviv,1048,n/a,501+,1,501+,5.7,440,35.4,601+,1.5,601+,1.1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Izmir Institute of Technology (IZTECH),1049,n/a,501+,4.8,501+,2.4,601+,6.1,601+,13.8,601+,1.7,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Jamia Hamdard,1050,n/a,501+,4.3,501+,2.8,601+,11,601+,12.5,n/a,n/a,601+,4.3,n/a,n/a,n/a,n/a,n/a,n/a
Jeju National University,1051,n/a,501+,3.2,501+,2,584,24.9,601+,3.5,601+,1.3,601+,6.2,n/a,n/a,n/a,n/a,n/a,n/a
Kangwon National University,1052,n/a,501+,4,501+,4.6,601+,17,601+,12.2,601+,1.8,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Kent State University,1053,n/a,501+,6.3,501+,5.4,601+,7.2,487,26.1,584,6.5,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
King Mongkut's Institute of Technology Ladkrabang,1054,n/a,501+,7.9,501+,16.9,601+,5.1,601+,3.2,601+,3.6,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Kookmin University,1055,n/a,501+,3.8,501+,3.7,580,25.2,601+,4.3,601+,2,437,28.7,n/a,n/a,n/a,n/a,n/a,n/a
Kuwait University,1056,n/a,501+,11.8,501+,6.9,601+,5.1,601+,3.4,417,19.3,439,28.4,n/a,n/a,n/a,n/a,n/a,n/a
Leeds Beckett University,1057,n/a,501+,4.6,501+,12.2,601+,6.9,601+,6.2,394,23.6,601+,11.2,n/a,n/a,n/a,n/a,n/a,n/a
Makerere University,1058,n/a,501+,9.4,501+,8.3,601+,3.9,601+,4.9,601+,3.7,601+,9.7,n/a,n/a,n/a,n/a,n/a,n/a
Marquette University,1059,n/a,501+,3.3,501+,4.7,569,25.8,601+,8.1,601+,2,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Meiji University,1060,n/a,501+,6.9,469,19.2,601+,5.5,601+,2,601+,1.7,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Miami University,1061,n/a,501+,4.2,501+,7.1,601+,9.3,601+,10.3,601+,2.3,514,22.2,n/a,n/a,n/a,n/a,n/a,n/a
Mississippi State University,1062,n/a,501+,5.6,501+,9.3,601+,10.2,546,20.9,601+,3.4,601+,3.9,n/a,n/a,n/a,n/a,n/a,n/a
Multimedia University (MMU),1063,n/a,501+,7.4,501+,17,601+,16.2,601+,6.7,601+,4.6,587,16.6,n/a,n/a,n/a,n/a,n/a,n/a
Mustansiriyah University,1064,n/a,501+,3,501+,5.7,528,29,601+,1.2,601+,3.6,601+,4.2,n/a,n/a,n/a,n/a,n/a,n/a
Mutah University,1065,n/a,501+,4.6,501+,4.6,601+,8.3,601+,1.5,601+,2.8,346,40.8,n/a,n/a,n/a,n/a,n/a,n/a
Nagoya Institute of Technology (NIT),1066,n/a,501+,5.4,501+,3.2,601+,5.9,534,22.1,601+,2,601+,5.3,n/a,n/a,n/a,n/a,n/a,n/a
National Dong Hwa University,1067,n/a,501+,5.4,501+,2.6,601+,9.1,601+,8.2,601+,1.4,601+,11,n/a,n/a,n/a,n/a,n/a,n/a
National Taiwan Ocean University,1068,n/a,501+,5.4,501+,2.6,601+,15,601+,11.9,601+,1.7,601+,8.3,n/a,n/a,n/a,n/a,n/a,n/a
National University of Kyiv-Mohyla Academy (NaUKMA),1069,n/a,501+,4.8,501+,11.1,474,32.7,601+,1.3,601+,1.2,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
North South University,1070,n/a,501+,10.9,290,32.7,601+,4.7,601+,1.7,601+,4.9,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
North-West University,1071,n/a,501+,6.6,501+,9.1,601+,8.2,601+,10.3,601+,1.5,601+,3.2,n/a,n/a,n/a,n/a,n/a,n/a
Northern Arizona University,1072,n/a,501+,6.8,501+,6.1,601+,5.9,601+,12.4,601+,1.3,601+,5,n/a,n/a,n/a,n/a,n/a,n/a
OSMANIA UNIVERSITY,1073,n/a,501+,4.4,501+,3.6,601+,4,597,16.6,n/a,n/a,601+,7,n/a,n/a,n/a,n/a,n/a,n/a
Ohio University,1074,n/a,501+,9.2,501+,12.7,601+,6.4,575,18,601+,2,601+,4.5,n/a,n/a,n/a,n/a,n/a,n/a
Panjab University,1075,n/a,501+,5.2,501+,3.6,601+,4.6,601+,15.1,n/a,n/a,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Paul Valéry University Montpellier,1076,n/a,501+,12.8,501+,2.5,601+,3.8,601+,1.5,601+,2,357,39.1,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Católica del Ecuador (PUCE),1077,n/a,501+,13,501+,14.2,601+,12.6,601+,1.3,558,7.4,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",1078,n/a,501+,7,501+,5.3,601+,7.8,601+,8.5,601+,1.7,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Portland State University,1079,n/a,501+,4.7,501+,3.8,601+,9.8,601+,12.9,601+,1,601+,8.1,n/a,n/a,n/a,n/a,n/a,n/a
Pukyong National University,1080,n/a,501+,5.1,501+,3.1,601+,7.2,601+,12,601+,1.9,601+,7.4,n/a,n/a,n/a,n/a,n/a,n/a
Rikkyo University,1081,n/a,501+,3.6,501+,9.3,601+,17.3,601+,2.7,508,10.3,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
Rochester Institute of Technology (RIT),1082,n/a,501+,4.9,501+,7.6,601+,23.1,601+,9.2,601+,1.9,549,19.9,n/a,n/a,n/a,n/a,n/a,n/a
Russian State University for the Humanities,1083,n/a,501+,4.4,501+,2.4,601+,21,601+,1.3,601+,1.1,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
Saint-Petersburg Mining University,1084,n/a,501+,3.4,501+,3.6,469,32.9,601+,2.2,601+,2.8,588,16.6,n/a,n/a,n/a,n/a,n/a,n/a
Saitama University,1085,n/a,501+,3.5,501+,2.1,601+,17.4,544,21.2,601+,3.9,601+,6.9,n/a,n/a,n/a,n/a,n/a,n/a
Saken Seifullin Kazakh Agrotechnical University,1086,n/a,501+,5.7,501+,4,601+,20.8,601+,1.2,601+,3.3,601+,5.3,n/a,n/a,n/a,n/a,n/a,n/a
San Diego State University,1087,n/a,501+,4.6,501+,4.2,601+,3.5,516,23.4,601+,1.8,601+,7.8,n/a,n/a,n/a,n/a,n/a,n/a
Seoul National University of Science and Technology,1088,n/a,501+,6.3,501+,3.7,601+,8.3,601+,11.4,601+,2.8,601+,7.5,n/a,n/a,n/a,n/a,n/a,n/a
Shahid Beheshti University (SBU),1089,n/a,501+,8.2,501+,6.4,601+,4.7,510,23.7,601+,1.1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Shanghai International Studies University,1090,n/a,501+,4.7,501+,2.3,601+,21.7,601+,1.5,459,14.9,397,33.6,n/a,n/a,n/a,n/a,n/a,n/a
Sheffield Hallam University,1091,n/a,501+,7.1,501+,15.9,601+,11.3,601+,5.2,471,13.8,529,21,n/a,n/a,n/a,n/a,n/a,n/a
"Siberian Federal University, SibFU",1092,n/a,501+,7.3,501+,4,601+,10.1,601+,2.7,354,32.8,601+,13.2,n/a,n/a,n/a,n/a,n/a,n/a
Slovak University of Agriculture in Nitra,1093,n/a,501+,3.4,501+,3.6,601+,19.7,601+,3.9,601+,3.1,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
Sookmyung Women's University,1094,n/a,501+,3.7,501+,5,579,25.2,601+,4.4,601+,2.2,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Suez Canal University,1095,n/a,501+,3.2,501+,2.5,574,25.5,601+,2.2,601+,1.1,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Taibah University,1096,n/a,501+,4.2,501+,1.7,601+,5.5,601+,2.5,87,99.5,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
Tallinn University,1097,n/a,501+,8.2,501+,7.4,601+,8.1,601+,11.6,392,24,493,23.7,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Lublin,1098,n/a,501+,4,501+,1.6,601+,19.4,601+,5.8,n/a,n/a,601+,13.2,n/a,n/a,n/a,n/a,n/a,n/a
Telkom University,1099,n/a,501+,5,501+,6.2,594,24,601+,1.3,601+,4.8,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Thapar Institute of Engineering & Technology,1100,n/a,501+,1.9,501+,3.5,601+,8.7,400,34.3,601+,1.9,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
The Herzen State Pedagogical University of Russia,1101,n/a,501+,3.4,501+,1.9,516,29.8,601+,1.2,601+,1.1,321,44.3,n/a,n/a,n/a,n/a,n/a,n/a
The Josip Juraj Strossmayer University of Osijek,1102,n/a,501+,3.3,501+,1.3,448,34.8,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"The National Research University ""Belgorod State University""",1103,n/a,501+,3.3,501+,1.1,524,29.3,601+,2.3,601+,1.2,303,46.9,n/a,n/a,n/a,n/a,n/a,n/a
The University of Lahore,1104,n/a,501+,8.3,501+,12.7,601+,14.8,601+,1.7,601+,1.3,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
The University of Northampton,1105,n/a,501+,3.4,501+,3.2,601+,9,601+,3.5,391,24.2,114,89.4,n/a,n/a,n/a,n/a,n/a,n/a
The University of Texas at Arlington,1106,n/a,501+,6.6,501+,6.5,601+,5,601+,13,601+,1.6,497,23.3,n/a,n/a,n/a,n/a,n/a,n/a
Tokai University,1107,n/a,501+,11.2,501+,7.5,601+,17.1,601+,3.6,601+,2.2,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Tomas Bata University in Zlin,1108,n/a,501+,4,501+,10.8,601+,16.7,601+,7.8,554,7.8,510,22.5,n/a,n/a,n/a,n/a,n/a,n/a
Ton Duc Thang University,1109,n/a,501+,6.2,501+,7.1,601+,8.4,601+,6.6,295,46.1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Andrés Bello,1110,n/a,501+,9.2,501+,15.6,601+,5.7,601+,2.7,601+,2.7,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Austral de Chile,1111,n/a,501+,15.3,501+,14.2,601+,3.9,601+,7,578,6.7,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Autónoma de Nuevo León,1112,n/a,501+,16.1,491,18.1,601+,3,601+,1.9,601+,1.4,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Central del Ecuador,1113,n/a,501+,8.3,501+,8.6,601+,11.9,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Industrial de Santander - UIS,1114,n/a,501+,10.1,313,30.3,601+,5.2,601+,2.9,601+,1.9,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Metropolitana,1115,n/a,501+,7.7,441,20.7,601+,6.4,601+,1.1,601+,5.3,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Agraria la Molina,1116,n/a,501+,6.6,501+,11.3,601+,20.3,601+,1.5,601+,1.9,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Cuyo,1117,n/a,501+,12.1,501+,7.6,601+,17.8,601+,1.6,601+,1.1,594,16.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Mar del Plata,1118,n/a,501+,9.8,501+,3.2,601+,9.4,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de Río Cuarto - UNRC,1119,n/a,501+,4.8,501+,1.1,392,39.9,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de San Martín (UNSAM),1120,n/a,501+,9.7,501+,3.7,601+,9.3,601+,2.5,601+,2.9,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional de la Asunción,1121,n/a,501+,5.7,501+,6.9,601+,22.6,601+,1.1,n/a,n/a,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Nacional Costa Rica,1122,n/a,501+,9.6,415,22.6,601+,17.9,601+,1.5,601+,3.8,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Peruana de Ciencias Aplicadas,1123,n/a,501+,7.8,319,30,601+,4.8,601+,1.2,601+,4.4,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Rey Juan Carlos,1124,n/a,501+,7.3,501+,10.2,601+,5.7,601+,4.5,601+,4,559,18.6,n/a,n/a,n/a,n/a,n/a,n/a
"Universidad Tecnológica de la Habana José Antonio Echeverría, Cujae",1125,n/a,501+,6.2,501+,1.2,601+,18.8,601+,1.1,601+,1.4,601+,5.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Castilla-La Mancha,1126,n/a,501+,8.4,501+,2.1,601+,18.3,601+,11,601+,1.2,601+,4.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Córdoba - Colombia,1127,n/a,501+,15.9,501+,3.9,601+,2.9,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Frontera (UFRO),1128,n/a,501+,8.3,501+,5.9,601+,3.2,601+,11.5,601+,2.6,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Lima,1129,n/a,501+,9.5,264,36.4,601+,5,601+,1,601+,1.7,601+,2.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Monterrey (UDEM),1130,n/a,501+,11.2,501+,13.8,601+,12.1,601+,1.4,601+,4.1,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Puerto Rico,1131,n/a,501+,10.5,501+,8.1,601+,7.4,601+,3.9,601+,1.8,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Talca,1132,n/a,501+,10.3,501+,12.1,601+,6.3,601+,5.9,527,9.4,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Valparaíso (UV),1133,n/a,501+,9.6,501+,10.1,601+,10.7,601+,3.3,601+,2.5,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Desarrollo (UDD),1134,n/a,501+,5.5,475,18.8,601+,13.4,601+,2.5,601+,2.7,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Norte,1135,n/a,501+,9,325,29.6,601+,12.2,601+,2.4,601+,3.9,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Pacífico,1136,n/a,501+,7.8,249,38.2,601+,4.2,601+,2.4,601+,4.9,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal Fluminense,1137,n/a,501+,8.4,501+,3.4,601+,14.3,601+,3.7,601+,2,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal da Bahia,1138,n/a,501+,8.2,501+,3.1,601+,10.6,601+,3.3,601+,2,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Juiz de Fora- (UFJF),1139,n/a,501+,3.5,501+,3,439,35.7,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Pelotas,1140,n/a,501+,3.5,501+,1.4,500,30.9,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal de Viçosa (UFV),1141,n/a,501+,4.9,501+,2.4,601+,15.8,601+,8.5,601+,1.4,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Ceará (UFC),1142,n/a,501+,6.9,501+,3.6,601+,13.7,601+,5.9,601+,1.4,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Universidade de Vigo,1143,n/a,501+,7,501+,5,601+,11,577,17.8,601+,1.2,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Universidade do Estado do Rio de Janeiro (UERJ),1144,n/a,501+,9.1,501+,5.8,601+,18,601+,3.4,601+,1.6,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
"Universita' degli Studi ""G. d'Annunzio"" Chieti Pescara",1145,n/a,501+,3.2,501+,1.2,601+,3.7,515,23.5,601+,1.6,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Brawijaya,1146,n/a,501+,13.7,499,17.8,601+,8.6,601+,1.3,601+,2,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Universitas Hasanuddin,1147,n/a,501+,10.1,501+,5.6,601+,11.1,601+,1.4,601+,2.3,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a
Universitatea de Vest din Timisoara /  West University of Timisoara,1148,n/a,501+,10.6,501+,4.3,601+,5.7,601+,2.8,601+,1.1,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Sabah (UMS),1149,n/a,501+,14.5,501+,9.7,601+,7.3,601+,3.8,601+,5.5,601+,4.4,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Sarawak (UNIMAS),1150,n/a,501+,11.6,501+,8,601+,13.5,601+,3.3,415,19.7,601+,7.9,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Terengganu (UMT),1151,n/a,501+,9,501+,4.6,601+,12.7,601+,6.2,601+,4.8,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a
"University of Agriculture, Faisalabad",1152,n/a,501+,5.2,501+,8.8,601+,1.6,472,27.3,601+,1.6,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Arkansas Fayetteville,1153,n/a,501+,7.6,501+,6.5,601+,7.2,601+,12.4,601+,2.1,601+,4.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Belgrade,1154,n/a,498,16.7,501+,9.1,601+,3.9,601+,6.5,601+,1.4,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Bialystok,1155,n/a,501+,4.8,501+,2.6,476,32.5,601+,2.9,n/a,n/a,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Bucharest,1156,n/a,495,16.8,501+,7.8,601+,8.8,601+,4.1,601+,1.2,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Calabria,1157,n/a,501+,5,501+,1.8,601+,3.3,458,28.7,601+,2.5,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Colombo,1158,n/a,501+,10.6,501+,15.7,601+,3.2,601+,2.7,601+,1,601+,1.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Derby,1159,n/a,501+,3.5,501+,5.5,601+,14.3,601+,4,467,14.1,338,41.7,n/a,n/a,n/a,n/a,n/a,n/a
University of Ghana,1160,n/a,501+,9.4,501+,7.2,601+,3.6,601+,5.2,601+,2,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
University of International Business and Economics,1161,n/a,501+,3.3,501+,2.1,601+,12.1,601+,2.2,601+,2.6,376,37,n/a,n/a,n/a,n/a,n/a,n/a
University of Karachi,1162,n/a,501+,10.2,501+,12.1,601+,1.6,601+,4.5,601+,1.6,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Kufa,1163,n/a,501+,4.4,501+,10.6,442,35.3,601+,1.3,601+,1.8,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Latvia,1164,n/a,501+,12,501+,13.9,601+,5.3,601+,9.5,589,6.2,601+,8.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Miskolc,1165,n/a,501+,5.8,501+,6.4,546,27.7,601+,2.2,601+,1.6,601+,5.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Montana Missoula,1166,n/a,501+,2.4,501+,2.6,601+,17,512,23.7,601+,1,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Mumbai,1167,n/a,501+,9.7,501+,17.4,601+,1.6,601+,16.1,601+,1.2,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Nairobi,1168,n/a,501+,8.9,501+,12,601+,15.4,601+,1.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Niš,1169,n/a,501+,4.4,501+,5.2,601+,15.7,601+,3.4,n/a,n/a,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
University of North Carolina at Charlotte,1170,n/a,501+,6.1,501+,5.5,601+,6.5,601+,14,601+,4.7,601+,7.8,n/a,n/a,n/a,n/a,n/a,n/a
University of North Texas,1171,n/a,501+,7.6,501+,8.4,601+,4.2,539,21.5,n/a,n/a,601+,9.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Novi Sad,1172,n/a,501+,7.8,501+,5.5,601+,11,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Ostrava,1173,n/a,501+,5.4,501+,1.1,601+,23.4,601+,4,550,8,601+,14.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Pardubice,1174,n/a,501+,4.9,501+,2.5,496,31,601+,7.8,n/a,n/a,601+,7.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Peradeniya,1175,n/a,501+,7.2,501+,9.2,601+,18.1,601+,2.3,601+,1,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Rhode Island,1176,n/a,501+,4.8,501+,3.5,601+,9.9,586,17.1,601+,2.5,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Rijeka,1177,n/a,501+,5,501+,2.6,526,29.1,601+,3.5,601+,1.3,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
University of San Diego,1178,n/a,501+,7.6,501+,6.5,601+,23.5,601+,4,601+,1.2,601+,10.5,n/a,n/a,n/a,n/a,n/a,n/a
University of San Francisco,1179,n/a,501+,8,501+,4.7,601+,14.6,601+,5,601+,1.3,446,27.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Silesia in Katowice,1180,n/a,501+,5.4,501+,4.4,601+,13,601+,7.9,n/a,n/a,601+,3.7,n/a,n/a,n/a,n/a,n/a,n/a
University of South Alabama (USA),1181,n/a,501+,4.9,501+,5.6,601+,18,601+,6.5,n/a,n/a,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Texas El Paso,1182,n/a,501+,4.9,501+,2.6,601+,5.9,563,19.5,601+,2.4,601+,9,n/a,n/a,n/a,n/a,n/a,n/a
University of West Bohemia,1183,n/a,501+,5.8,501+,1.9,601+,14,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Wolverhampton,1184,n/a,501+,3.2,501+,2.5,601+,10,601+,7.8,409,20.7,237,59.2,n/a,n/a,n/a,n/a,n/a,n/a
University of the Pacific,1185,n/a,501+,2.4,501+,4.1,433,36.2,601+,5.7,601+,1.4,601+,7.9,n/a,n/a,n/a,n/a,n/a,n/a
University of the Pacific,1186,n/a,501+,3.2,501+,3,601+,2.2,501,24.7,601+,1.4,343,41.3,n/a,n/a,n/a,n/a,n/a,n/a
University of the Western Cape,1187,n/a,501+,7.6,501+,6,601+,4.1,557,20,504,10.5,601+,6.5,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi della Tuscia (University of Tuscia),1188,n/a,501+,3.1,501+,1,601+,8.1,504,24.4,601+,3.4,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
Universität Siegen,1189,n/a,501+,4.1,501+,2.2,601+,10.5,601+,6.5,437,16.6,535,20.6,n/a,n/a,n/a,n/a,n/a,n/a
Université Jean Moulin Lyon 3,1190,n/a,501+,8,501+,4.9,601+,1.7,601+,1.7,509,10.3,408,32.4,n/a,n/a,n/a,n/a,n/a,n/a
Université Lumière Lyon 2,1191,n/a,501+,12,501+,2.1,601+,10,601+,3.5,485,12.8,540,20.4,n/a,n/a,n/a,n/a,n/a,n/a
Université Paris-Nanterre,1192,n/a,501+,12.2,501+,4,601+,3.2,601+,2.9,601+,3.6,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Université de Poitiers,1193,n/a,501+,9,501+,2.5,601+,5.6,601+,8.9,n/a,n/a,401,33,n/a,n/a,n/a,n/a,n/a,n/a
Université Toulouse - Jean Jaurès,1194,n/a,501+,10.9,501+,2.4,601+,1.1,601+,3.5,454,15.2,475,24.9,n/a,n/a,n/a,n/a,n/a,n/a
Utah State University,1195,n/a,501+,6.6,501+,4.1,601+,6.8,449,29.3,n/a,n/a,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
VSB - Technical University of Ostrava,1196,n/a,501+,4.4,501+,8.2,601+,10.3,601+,4,601+,2.3,468,25.8,n/a,n/a,n/a,n/a,n/a,n/a
"Vellore Institute of Technology (VIT), Vellore, India",1197,n/a,501+,8.3,501+,8,601+,9.8,601+,12.7,597,5.9,601+,2.6,n/a,n/a,n/a,n/a,n/a,n/a
Voronezh State University,1198,n/a,501+,6.2,501+,2.1,566,26,601+,1.3,601+,1.5,381,36.1,n/a,n/a,n/a,n/a,n/a,n/a
Warsaw University of Life Sciences  SGGW (WULS-SGGW),1199,n/a,501+,7.7,501+,6.5,598,23.7,601+,4.9,601+,1.3,601+,9.1,n/a,n/a,n/a,n/a,n/a,n/a
Western Michigan University,1200,n/a,501+,7.2,501+,7,601+,10.5,601+,7.1,577,6.7,601+,12.4,n/a,n/a,n/a,n/a,n/a,n/a
Youngsan University,1201,n/a,501+,4.3,501+,8.1,601+,16,601+,1.2,601+,1.4,601+,6.3,n/a,n/a,n/a,n/a,n/a,n/a
Yuan Ze University,1202,n/a,501+,4.4,501+,5.1,601+,6.5,587,17,601+,2,601+,8.1,n/a,n/a,n/a,n/a,n/a,n/a
Don State Technical University,1203,n/a,501+,3.8,501+,2.7,601+,11.8,601+,1.4,601+,1.1,601+,15,n/a,n/a,n/a,n/a,n/a,n/a
Akdeniz Üniversitesi,1204,n/a,501+,4.4,501+,2.9,601+,4,601+,3.1,601+,1,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Al-Balqa Applied University,1205,n/a,501+,3.4,501+,4.9,601+,5,601+,2.1,601+,2.4,601+,6.2,n/a,n/a,n/a,n/a,n/a,n/a
Alexandru Ioan Cuza University,1206,n/a,501+,8.3,501+,5,601+,4.9,601+,3.6,601+,1.6,601+,9.4,n/a,n/a,n/a,n/a,n/a,n/a
Aoyama Gakuin University,1207,n/a,501+,5.7,501+,12.1,601+,5.8,601+,2.7,570,7,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a
